Timestamp,Exchange,Pair,Bid,Ask,Last,Spread,Volume,Change,PricePerUSD
2025-08-06T00:19:58.731Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:19:58.920Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:19:59.112Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:19:59.304Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:20:26.749Z,RAPIRA,USDT/RUB,80.95625188104884,80.98603295288264,,0.03678662381449397,,,
2025-08-06T00:20:27.466Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:20:28.744Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:20:31.756Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:20:31.947Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:20:32.138Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:20:32.329Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:20:56.696Z,RAPIRA,USDT/RUB,80.95625188104884,80.98603295288264,,0.03678662381449397,,,
2025-08-06T00:20:57.395Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:20:58.116Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:20:58.659Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:20:58.849Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:20:59.060Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:20:59.256Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:21:26.723Z,RAPIRA,USDT/RUB,80.95625188104884,80.98603295288264,,0.03678662381449397,,,
2025-08-06T00:21:27.447Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:21:28.235Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:21:28.768Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:21:28.960Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:21:29.149Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:21:29.342Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:21:56.726Z,RAPIRA,USDT/RUB,80.95353924904884,80.9861369008204,,0.04026711132575487,,,
2025-08-06T00:21:57.440Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:21:58.112Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:21:58.800Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:21:58.987Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:21:59.176Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:21:59.366Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:22:26.702Z,RAPIRA,USDT/RUB,80.95353924904884,80.98770765903231,,0.0422074319423491,,,
2025-08-06T00:22:27.573Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:22:28.299Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:22:28.840Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:22:29.031Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:22:29.226Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:22:29.415Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:22:56.741Z,RAPIRA,USDT/RUB,80.95353924904884,80.98770765903231,,0.0422074319423491,,,
2025-08-06T00:22:57.459Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:22:58.173Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:22:58.707Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:22:58.896Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:22:59.089Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:22:59.279Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:23:26.765Z,RAPIRA,USDT/RUB,80.95353924904884,80.98770765903231,,0.0422074319423491,,,
2025-08-06T00:23:27.488Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:23:28.212Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:23:28.775Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:23:28.965Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:23:29.157Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:23:29.347Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:23:56.729Z,RAPIRA,USDT/RUB,80.95353924904884,80.98934263063023,,0.044227073841998775,,,
2025-08-06T00:23:57.478Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:23:58.230Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:23:58.771Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:23:58.961Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:23:59.153Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:23:59.348Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:24:26.765Z,RAPIRA,USDT/RUB,80.95410381884012,80.98934263063023,,0.04352937050475702,,,
2025-08-06T00:24:27.414Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:24:28.110Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:24:28.656Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:24:28.850Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:24:29.047Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:24:29.239Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:25:26.738Z,RAPIRA,USDT/RUB,80.95410381884012,80.98934263063023,,0.04352937050475702,,,
2025-08-06T00:25:27.462Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:25:28.141Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:25:28.679Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:25:28.871Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:25:29.059Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:25:29.253Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:25:56.765Z,RAPIRA,USDT/RUB,80.95410381884012,80.98934263063023,,0.04352937050475702,,,
2025-08-06T00:25:57.549Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:25:58.270Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:25:58.808Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:25:58.996Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:25:59.191Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:25:59.379Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:26:26.723Z,RAPIRA,USDT/RUB,80.95353924904884,80.98934263063023,,0.044227073841998775,,,
2025-08-06T00:26:27.445Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:26:28.189Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:26:28.729Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:26:28.920Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:26:29.110Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:26:29.303Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:24:56.720Z,RAPIRA,USDT/RUB,80.95410381884012,80.98934263063023,,0.04352937050475702,,,
2025-08-06T00:24:57.464Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:26:38.370Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:26:38.560Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:26:38.736Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:26:38.915Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:26:56.738Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:26:57.071Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:26:57.808Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:26:58.336Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:26:58.530Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:26:58.731Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:26:58.928Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:27:26.752Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:27:27.721Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:27:28.421Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:27:28.947Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:27:29.142Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:27:29.338Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:27:29.533Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:27:56.717Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:27:57.422Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:27:58.138Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:27:58.664Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:27:58.860Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:27:59.051Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:27:59.246Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:28:26.774Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:28:27.493Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:28:28.342Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:28:28.871Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:28:29.063Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:28:29.261Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:28:29.455Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:28:56.745Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:28:57.470Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:28:58.212Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:28:58.737Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:28:58.935Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:28:59.135Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:28:59.333Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:29:26.720Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:29:27.423Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:29:28.369Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:29:28.886Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:29:29.075Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:29:29.268Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:29:29.455Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:29:56.767Z,RAPIRA,USDT/RUB,80.95353924904884,80.9896248806673,,0.04457573066377344,,,
2025-08-06T00:29:57.536Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:29:58.280Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:29:58.804Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:29:58.993Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:29:59.184Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:29:59.374Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:30:26.757Z,RAPIRA,USDT/RUB,80.95322858504883,80.99050868368037,,0.046051404351804145,,,
2025-08-06T00:30:27.723Z,GRINEX,USDT/RUB,80.78,81.01,,0.2847239415697004,,,
2025-08-06T00:30:28.472Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:30:29.001Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:30:29.195Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:30:29.393Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:30:29.586Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:30:56.762Z,RAPIRA,USDT/RUB,80.95322858504883,80.99050868368037,,0.046051404351804145,,,
2025-08-06T00:30:57.487Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:30:58.183Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:30:58.701Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:30:58.898Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:30:59.093Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:30:59.452Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:31:26.915Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:31:27.786Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:31:28.668Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:31:29.183Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:31:29.375Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:31:29.565Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:31:29.759Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:32:26.751Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:32:27.554Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:32:28.410Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:32:28.932Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:32:29.124Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:32:29.332Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:32:29.522Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:32:56.752Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:32:57.522Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:32:58.209Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:32:58.723Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:32:58.922Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:32:59.114Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:32:59.307Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:33:26.738Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:33:27.453Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:33:28.303Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:33:31.051Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:33:31.246Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:33:31.442Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:33:31.637Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:31:56.740Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:33:37.914Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:33:38.435Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:33:38.631Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:33:38.824Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:33:39.016Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:33:56.782Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:33:57.747Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:33:58.490Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:33:59.014Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:33:59.376Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:33:59.568Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:33:59.772Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:34:56.754Z,RAPIRA,USDT/RUB,80.95291123304885,80.99171105819259,,0.04792888180641609,,,
2025-08-06T00:34:58.507Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:34:58.858Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:34:59.463Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:34:59.656Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:34:59.867Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:35:00.083Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:35:26.746Z,RAPIRA,USDT/RUB,80.95291123304885,80.99171105819259,,0.04792888180641609,,,
2025-08-06T00:35:27.481Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:35:28.367Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:35:28.888Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:35:29.080Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:35:29.277Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:35:29.467Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:35:56.783Z,RAPIRA,USDT/RUB,80.95291123304885,80.99171846742945,,0.047938034333168955,,,
2025-08-06T00:35:57.497Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:35:58.238Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:35:58.766Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:35:58.957Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:35:59.151Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:35:59.341Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:34:26.759Z,RAPIRA,USDT/RUB,80.95322858504883,80.99171105819259,,0.047536674962048706,,,
2025-08-06T00:36:07.861Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:36:08.396Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:36:08.568Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:36:08.751Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:36:08.928Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:36:26.748Z,RAPIRA,USDT/RUB,80.95291123304885,80.99173057901255,,0.04795299560252798,,,
2025-08-06T00:36:27.470Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:36:28.206Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:36:28.737Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:36:29.099Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:36:29.297Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:36:29.489Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:36:56.747Z,RAPIRA,USDT/RUB,80.95291123304885,80.99217513322348,,0.04850214720703258,,,
2025-08-06T00:36:57.475Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:36:58.428Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:36:58.957Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:36:59.154Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:36:59.345Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:36:59.536Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:37:26.758Z,RAPIRA,USDT/RUB,80.95291123304885,80.99217513322348,,0.04850214720703258,,,
2025-08-06T00:37:27.403Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:37:28.363Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:37:28.918Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:37:29.110Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:37:29.303Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:37:29.495Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:37:56.785Z,RAPIRA,USDT/RUB,80.95291123304885,80.99218530724175,,0.04851471502963025,,,
2025-08-06T00:37:57.712Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:37:58.462Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:37:59.017Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:37:59.212Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:37:59.409Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:37:59.600Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:38:26.768Z,RAPIRA,USDT/RUB,80.95291123304885,80.99218530724175,,0.04851471502963025,,,
2025-08-06T00:38:27.591Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:38:28.378Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:38:28.915Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:38:29.106Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:38:29.896Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:38:30.087Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:38:56.734Z,RAPIRA,USDT/RUB,80.95291123304885,80.99218530724175,,0.04851471502963025,,,
2025-08-06T00:38:57.459Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:38:57.702Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:38:58.243Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:38:58.447Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:38:58.651Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:38:58.862Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:39:26.768Z,RAPIRA,USDT/RUB,80.95291123304885,80.99218530724175,,0.04851471502963025,,,
2025-08-06T00:39:27.406Z,GRINEX,USDT/RUB,80.78,81,,0.272344639762316,,,
2025-08-06T00:39:28.136Z,GRINEX,USDT/A7A5,80.739086846,80.97,,0.285999214284441,,,
2025-08-06T00:39:28.671Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-06T00:39:29.035Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-06T00:39:29.232Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-06T00:39:29.426Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-06T00:39:56.750Z,RAPIRA,USDT/RUB,80.95291123304885,80.99218530724175,,0.04851471502963025,,,
