Timestamp,Exchange,Pair,Bid,Ask,Last,Spread,Volume,Change,PricePerUSD
2025-08-05T22:51:29.496Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:51:56.552Z,RAPIRA,USDT/RUB,80.95703328383952,80.989860864,,0.040549386296526754,,,
2025-08-05T22:51:57.582Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:51:58.582Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:51:59.120Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:51:59.490Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:51:59.679Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:51:59.871Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:52:26.519Z,RAPIRA,USDT/RUB,80.95703328383952,80.98986130444044,,0.040549930338751546,,,
2025-08-05T22:52:27.637Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:52:28.697Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:52:29.242Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:52:29.434Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:52:29.634Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:52:29.835Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:52:56.618Z,RAPIRA,USDT/RUB,80.95703328383952,80.98993525571237,,0.040641276660287246,,,
2025-08-05T22:52:57.631Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:52:58.485Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:52:59.098Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:52:59.333Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:52:59.559Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:52:59.784Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:53:26.517Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:53:27.382Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:53:27.751Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:53:28.291Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:53:28.492Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:53:28.692Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:53:29.055Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:53:56.551Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:53:57.504Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:53:57.792Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:53:58.336Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:53:58.534Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:53:58.730Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:53:58.923Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:54:26.533Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:54:27.624Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:54:28.558Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:54:29.097Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:54:29.292Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:54:29.483Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:54:29.693Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:54:56.715Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:54:57.760Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:54:58.771Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:54:59.326Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:54:59.535Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:54:59.729Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:54:59.948Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:55:26.552Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:55:27.507Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:55:28.437Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:55:28.979Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:55:29.170Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:55:29.360Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:55:29.551Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:55:56.572Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:55:57.532Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
2025-08-05T22:55:58.478Z,GRINEX,USDT/A7A5,80.75,80.967659852,,0.26954780433436165,,,
2025-08-05T22:55:59.019Z,MOEX,USDRUBF,,,80.13,,7649,0.18,0.08012999999999999
2025-08-05T22:55:59.216Z,MOEX,Si-9.25,,,81128,,22767,0.14,81.128
2025-08-05T22:55:59.414Z,MOEX,Si-12.25,,,83962,,1087,0.18,83.962
2025-08-05T22:55:59.611Z,MOEX,Si-3.26,,,86964,,7,0.23,86.964
2025-08-05T22:56:26.564Z,RAPIRA,USDT/RUB,80.95623328383952,80.99,,0.04170984097306296,,,
2025-08-05T22:56:27.426Z,GRINEX,USDT/RUB,80.780105494,80.98,,0.24745511877903417,,,
